col_a,col_b,metric,effect_size,p,p_adj,n_valid,via_feat_a,via_feat_b
Procedure intervention Number,duration_year,abs_spearman,0.10385784010230935,4.476841185639315e-103,2.3571247151661545e-102,42855,Procedure intervention Number,duration_year
duration_day,eligibility/gender,eta,0.10378809996637864,1.6632698792224894e-101,8.588206285733497e-101,42855,eligibility/gender,duration_day
duration_year,eligibility/gender,eta,0.10378809996637862,1.6632698792226312e-101,8.588206285733497e-101,42855,eligibility/gender,duration_year
Placebo Comparator Arm Number,sponsors/lead_sponsor/agency_class,eta,0.10366395953395563,5.981140947230726e-162,4.285456658067376e-161,69293,Placebo Comparator Arm Number,sponsors/lead_sponsor/agency_class
ipd_info_type-Analytic Code,location/facility/address/city,abs_spearman,0.1035751559964662,6.533803567517744e-07,1.200051130926224e-06,2297,ipd_info_type-Analytic Code,location/facility/address/city__is_nn
completion_date,sponsors/lead_sponsor/agency_class,eta,0.10337167010323439,1.853541299847903e-99,9.47214120142862e-99,42855,sponsors/lead_sponsor/agency_class,completion_date__days
ipd_info_type-Informed Consent Form (ICF),smiless,abs_spearman,0.10336558315450288,1.607761528520571e-06,2.9038312430400126e-06,2145,ipd_info_type-Informed Consent Form (ICF),smiless__is_nn
location/facility/address/city,oversight_info/has_dmc,eta,0.10324621547031423,4.823021316184985e-109,2.651898587617535e-108,45926,location/facility/address/city__n_items,oversight_info/has_dmc
duration_year,icdcode,abs_spearman,0.10324585598301363,7.0099970291394175e-102,3.6357820412327574e-101,42855,icdcode__n_items,duration_year
duration_day,icdcode,abs_spearman,0.10324585598301363,7.0099970291394175e-102,3.6357820412327574e-101,42855,icdcode__n_items,duration_day
MaskingType-Investigator,study_design_info/primary_purpose,eta,0.10323958263100538,1.198908314293033e-179,9.468650891291568e-179,80406,MaskingType-Investigator,study_design_info/primary_purpose
Drug intervention Number,oversight_info/is_fda_regulated_drug,eta,0.10306678910103734,8.108063026849321e-34,2.478057961152277e-33,13761,Drug intervention Number,oversight_info/is_fda_regulated_drug
duration_month,icdcode,abs_spearman,0.10291867339245477,3.030495703962026e-101,1.5578361791816629e-100,42855,icdcode__n_items,duration_month
execution_fail,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.10262980571186667,1.0294131643642595e-06,1.8738662892434794e-06,2257,ipd_info_type-Statistical Analysis Plan (SAP),execution_fail
execution_pass,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.10262980571186667,1.0294131643642595e-06,1.8738662892434794e-06,2257,ipd_info_type-Statistical Analysis Plan (SAP),execution_pass
MaskingType-Participant,execution_fail,abs_spearman,0.10227545160951113,6.867067996057787e-122,4.093149448765147e-121,52422,MaskingType-Participant,execution_fail
MaskingType-Participant,execution_pass,abs_spearman,0.10227545160951113,6.867067996057787e-122,4.093149448765147e-121,52422,MaskingType-Participant,execution_pass
intervention/intervention_name,mortality_YN,abs_spearman,0.10221293840199713,8.115553935805065e-43,2.7012978857205557e-42,17916,intervention/intervention_name__n_items,mortality_YN
MaskingType-Participant,duration_month,abs_spearman,0.1019221390714095,8.041813656815266e-99,4.067729615346878e-98,42635,MaskingType-Participant,duration_month
Device intervention Number,smiless,abs_spearman,0.10190347810767646,1.0805352085561068e-163,7.92164525260015e-163,71221,Device intervention Number,smiless__is_nn
oversight_info/has_dmc,study_design_info/masking,cramers_v,0.10183134299947542,3.2222137766794692e-80,1.4522947955851046e-79,41228,oversight_info/has_dmc,study_design_info/masking
dropout_rate,patient_data/sharing_ipd,eta,0.10179244475502951,5.158922715057382e-30,1.5014452625481074e-29,12952,patient_data/sharing_ipd,dropout_rate
Biological intervention Number,sponsors/lead_sponsor/agency_class,eta,0.10171262977341489,3.271430583994872e-160,2.3343370183536306e-159,71221,Biological intervention Number,sponsors/lead_sponsor/agency_class
MaskingType-Participant,duration_day,abs_spearman,0.10171232567767415,2.0226610670267174e-98,1.0186590156402671e-97,42635,MaskingType-Participant,duration_day
MaskingType-Participant,duration_year,abs_spearman,0.10171232567767415,2.0226610670267174e-98,1.0186590156402671e-97,42635,MaskingType-Participant,duration_year
icdcode,intervention_browse/mesh_term,abs_spearman,0.10100466562864922,2.1488250149263496e-184,1.7165900981308197e-183,81786,icdcode__n_items,intervention_browse/mesh_term__n_items
Other Arm Number,Placebo Comparator Arm Number,abs_spearman,0.10063457497412907,6.012313547541968e-175,4.66356910216704e-174,78123,Other Arm Number,Placebo Comparator Arm Number
Procedure intervention Number,study_design_info/masking,eta,0.10052788945848423,9.962165245805381e-129,6.127172429942247e-128,64727,Procedure intervention Number,study_design_info/masking
ipd_info_type-Clinical Study Report (CSR),start_date,abs_spearman,0.10044219692628681,2.8785966577755087e-05,4.954493999886029e-05,1728,ipd_info_type-Clinical Study Report (CSR),start_date__days
icdcode,smiless,abs_spearman,0.10036745717719057,4.3357816163432575e-182,3.439918063194708e-181,81786,icdcode__n_items,smiless__n_items
MaskingType-Care Provider,study_design_info/primary_purpose,eta,0.1002820186601055,4.063859938719904e-169,3.0969108085639624e-168,80406,MaskingType-Care Provider,study_design_info/primary_purpose
intervention_browse/mesh_term,responsible_party/responsible_party_type,eta,0.10001948398478229,6.477335067466405e-149,4.353721346121036e-148,67878,intervention_browse/mesh_term__is_nn,responsible_party/responsible_party_type
ipd_info_type-Clinical Study Report (CSR),study_design_info/intervention_model,eta,0.09992880206640836,0.00025937455803217287,0.00042495360167930257,2140,ipd_info_type-Clinical Study Report (CSR),study_design_info/intervention_model
sponsors/lead_sponsor/agency_class,study_design_info/intervention_model,cramers_v,0.09979485384607663,0.0,0.0,70749,sponsors/lead_sponsor/agency_class,study_design_info/intervention_model
intervention_browse/mesh_term,study_design_info/primary_purpose,eta,0.09966548216501159,3.342867371189622e-168,2.5143861720528e-167,80983,intervention_browse/mesh_term__is_nn,study_design_info/primary_purpose
completion_date,oversight_info/has_dmc,eta,0.09947291848236511,1.6146235200056348e-32,4.832744816554333e-32,14181,oversight_info/has_dmc,completion_date__days
oversight_info/is_fda_regulated_drug,sae_YN,eta,0.09947020227837867,2.197755911111027e-24,6.004089458420455e-24,10445,oversight_info/is_fda_regulated_drug,sae_YN
No Intervention Arm Number,study_design_info/intervention_model,eta,0.09927807998416924,8.618395898934199e-147,5.75940879784545e-146,69093,No Intervention Arm Number,study_design_info/intervention_model
Biological intervention Number,eligibility/minimum_age,abs_spearman,0.09920115839406425,2.5707804145886743e-173,1.9896351761014796e-172,79650,Biological intervention Number,eligibility/minimum_age__years
Biological intervention Number,intervention_browse/mesh_term,abs_spearman,0.09887825166481085,9.243379496161563e-177,7.267136594832903e-176,81786,Biological intervention Number,intervention_browse/mesh_term__is_nn
oversight_info/is_fda_regulated_drug,study_design_info/primary_purpose,cramers_v,0.09875884933854001,3.7777845359040607e-25,1.0435454103550565e-24,13761,oversight_info/is_fda_regulated_drug,study_design_info/primary_purpose
execution_fail,study_design_info/masking_num,abs_spearman,0.09869056078074434,1.3695002815822916e-113,7.827324800161947e-113,52422,study_design_info/masking_num,execution_fail
execution_pass,study_design_info/masking_num,abs_spearman,0.09869056078074434,1.3695002815822916e-113,7.827324800161947e-113,52422,study_design_info/masking_num,execution_pass
dropout_YN,start_date,abs_spearman,0.0986346731724739,3.1225928398429515e-36,9.802177162108632e-36,16162,dropout_YN,start_date__days
Experimental Arm Number,completion_date,abs_spearman,0.09850217836064558,1.1585717359026481e-167,8.676803410046772e-167,78123,Experimental Arm Number,completion_date__is_nn
Experimental Arm Number,start_date,abs_spearman,0.09850217836064558,1.1585717359026481e-167,8.676803410046772e-167,78123,Experimental Arm Number,start_date__is_nn
execution_fail,responsible_party/responsible_party_type,eta,0.09840879191780076,1.978497980230706e-86,9.290919569327154e-86,40560,responsible_party/responsible_party_type,execution_fail
execution_pass,responsible_party/responsible_party_type,eta,0.0984087919178007,1.9784979802308184e-86,9.290919569327154e-86,40560,responsible_party/responsible_party_type,execution_pass
biology_fail,phase,eta,0.09836082057679503,3.1204932394897014e-72,1.3354327595106789e-71,34427,phase,biology_fail
biology_pass,phase,eta,0.09836082057679502,3.1204932394896125e-72,1.3354327595106789e-71,34427,phase,biology_pass
Radiation intervention Number,sae_rate,abs_spearman,0.09787425732030562,2.182992891675001e-39,7.056651440530817e-39,17916,Radiation intervention Number,sae_rate
ipd_info_type-Study Protocol,sae_rate,abs_spearman,0.09765577138268147,3.0332371927093456e-05,5.210330817926335e-05,1818,ipd_info_type-Study Protocol,sae_rate
intervention_browse/mesh_term,sae_rate,abs_spearman,0.09760880836020105,3.499606747501807e-39,1.1302168631569497e-38,17916,intervention_browse/mesh_term__n_items,sae_rate
Experimental Arm Number,ipd_info_type-Analytic Code,abs_spearman,0.0973059618117774,3.0860899896441143e-06,5.505216998980133e-06,2290,Experimental Arm Number,ipd_info_type-Analytic Code
Drug intervention Number,oversight_info/is_fda_regulated_device,eta,0.09722387541351922,4.390033099583658e-30,1.278739733533379e-29,13676,Drug intervention Number,oversight_info/is_fda_regulated_device
intervention/intervention_name,mortality_rate,abs_spearman,0.0971278259365862,8.203167615008526e-39,2.637003465509216e-38,17916,intervention/intervention_name__n_items,mortality_rate
MaskingType-Outcomes Assessor,study_design_info/primary_purpose,eta,0.09706474321411819,5.050587271942317e-158,3.567233896341372e-157,80406,MaskingType-Outcomes Assessor,study_design_info/primary_purpose
eligibility/healthy_volunteers,ipd_info_type-Clinical Study Report (CSR),eta,0.09692214411868519,6.897090525422534e-06,1.2147688583802993e-05,2145,eligibility/healthy_volunteers,ipd_info_type-Clinical Study Report (CSR)
oversight_info/is_fda_regulated_drug,sae_rate,eta,0.09689211494004998,3.253316329573538e-23,8.683006332771155e-23,10445,oversight_info/is_fda_regulated_drug,sae_rate
ipd_info_type-Clinical Study Report (CSR),study_design_info/allocation,eta,0.09685549829823374,5.6229117609275366e-05,9.522231174085376e-05,1724,ipd_info_type-Clinical Study Report (CSR),study_design_info/allocation
Combination Product intervention Number,Drug intervention Number,abs_spearman,0.09681380145175021,1.655672080517641e-169,1.2672820440085466e-168,81786,Combination Product intervention Number,Drug intervention Number
eligibility/gender,study_design_info/primary_purpose,cramers_v,0.09668252301916941,2.1574447682318145e-269,2.21808300875904e-268,70604,eligibility/gender,study_design_info/primary_purpose
duration_day,failure_reason,eta,0.09609374632390116,8.146506653581345e-14,1.8466477900323009e-13,6904,duration_day,failure_reason
duration_year,failure_reason,eta,0.09609374632390104,8.146506653581345e-14,1.8466477900323009e-13,6904,duration_year,failure_reason
oversight_info/is_fda_regulated_device,oversight_info/is_fda_regulated_drug,cramers_v,0.09599147764767645,5.375532870268013e-29,1.5437997292711855e-28,13554,oversight_info/is_fda_regulated_device,oversight_info/is_fda_regulated_drug
MaskingType-Outcomes Assessor,mortality_YN,abs_spearman,0.09598072402131053,6.941333118024864e-38,2.214980035366061e-37,17890,MaskingType-Outcomes Assessor,mortality_YN
duration_month,failure_reason,eta,0.09596885013962096,8.845034320667434e-14,2.002377476502888e-13,6904,duration_month,failure_reason
intervention/intervention_name,study_design_info/allocation,eta,0.09594427744293466,7.209593748678947e-127,4.3876249171032126e-126,62081,intervention/intervention_name__n_items,study_design_info/allocation
mortality_YN,number_of_arms,abs_spearman,0.09580264934782769,9.642386633519756e-38,3.071245971721462e-37,17886,number_of_arms,mortality_YN
Active Comparator Arm Number,MaskingType-Investigator,abs_spearman,0.09564179221760105,3.4232777143698453e-140,2.223530851857049e-139,69142,Active Comparator Arm Number,MaskingType-Investigator
eligibility/minimum_age,study_design_info/masking,eta,0.09523885382930733,1.650699516998396e-130,1.0206727440514994e-129,73073,eligibility/minimum_age__years,study_design_info/masking
intervention/intervention_type,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.09502367867784511,5.0656720317952e-06,8.972074572114332e-06,2297,ipd_info_type-Statistical Analysis Plan (SAP),intervention/intervention_type__n_items
patient_data/sharing_ipd,study_design_info/intervention_model,cramers_v,0.09501831907952325,6.974968376404936e-48,2.450759869363716e-47,13425,patient_data/sharing_ipd,study_design_info/intervention_model
mortality_YN,oversight_info/is_fda_regulated_drug,eta,0.09498721826885784,2.2768571534810954e-22,5.993998945717277e-22,10445,oversight_info/is_fda_regulated_drug,mortality_YN
Placebo Comparator Arm Number,phase,eta,0.09448869996688043,1.561974260958077e-151,1.0684764875648266e-150,78123,Placebo Comparator Arm Number,phase
location/facility/address/city,study_design_info/masking_num,abs_spearman,0.09435829520946167,6.942195619754315e-160,4.943469216935707e-159,81170,location/facility/address/city__n_items,study_design_info/masking_num
brief_title,intervention/intervention_name,abs_spearman,0.0943233986897378,5.777155548883363e-161,4.1307850889649554e-160,81786,brief_title__n_items,intervention/intervention_name__n_items
Biological intervention Number,Experimental Arm Number,abs_spearman,0.09426186682101957,1.1991958961934717e-153,8.301206651936881e-153,78123,Biological intervention Number,Experimental Arm Number
brief_title,ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.09419545884445475,1.2438447785145232e-05,2.1753198819013424e-05,2145,brief_title__n_items,ipd_info_type-Informed Consent Form (ICF)
condition_browse/mesh_term,execution_fail,abs_spearman,0.09415466228666526,3.3813379018249814e-104,1.8021701240554923e-103,52772,condition_browse/mesh_term__is_nn,execution_fail
condition_browse/mesh_term,execution_pass,abs_spearman,0.09415466228666526,3.3813379018249814e-104,1.8021701240554923e-103,52772,condition_browse/mesh_term__is_nn,execution_pass
ipd_info_type-Study Protocol,sae_YN,abs_spearman,0.09371442397208021,6.284704203623326e-05,0.00010617086586091909,1818,ipd_info_type-Study Protocol,sae_YN
MaskingType-Participant,intervention_browse/mesh_term,abs_spearman,0.09366907748081323,1.4097713094095445e-157,9.916913563154184e-157,81170,MaskingType-Participant,intervention_browse/mesh_term__n_items
oversight_info/is_fda_regulated_drug,study_design_info/masking,cramers_v,0.09366132161631507,2.0202427719931284e-17,4.9369505152434044e-17,13609,oversight_info/is_fda_regulated_drug,study_design_info/masking
