orig_a,orig_b,feat_a,feat_b,role_a,role_b,metric,effect_size,p,n_valid,p_adj
Genetic intervention Number,oversight_info/is_fda_regulated_drug,Genetic intervention Number,oversight_info/is_fda_regulated_drug,num,cat,eta,0.0006383197884847223,0.945814426676046,11339,1.0
Genetic intervention Number,patient_data/sharing_ipd,Genetic intervention Number,patient_data/sharing_ipd,num,cat,eta,0.016176128552686086,0.1707763896179614,13510,0.22218193707316208
Genetic intervention Number,phase,Genetic intervention Number,phase,num,cat,eta,0.02907972899720513,5.200076661032328e-13,71221,1.1473185014023706e-12
Genetic intervention Number,responsible_party/responsible_party_type,Genetic intervention Number,responsible_party/responsible_party_type,num,cat,eta,0.0017439652741360872,0.9019301739698985,67878,1.0
Genetic intervention Number,smiless,Genetic intervention Number,smiless__is_nn,num,num,abs_spearman,0.007149544199246316,0.056390111207730645,71221,0.07726957273141324
Genetic intervention Number,smiless,Genetic intervention Number,smiless__n_items,num,num,abs_spearman,0.01231232439705742,0.0010166097454179124,71221,0.0016050517334517246
Genetic intervention Number,sponsors/lead_sponsor/agency_class,Genetic intervention Number,sponsors/lead_sponsor/agency_class,num,cat,eta,0.03635546746349666,2.7541302047659346e-20,71221,7.063175248384962e-20
Genetic intervention Number,study_design_info/allocation,Genetic intervention Number,study_design_info/allocation,num,cat,eta,0.030145260240834897,2.051945062373594e-12,54376,4.478962997329296e-12
Genetic intervention Number,study_design_info/intervention_model,Genetic intervention Number,study_design_info/intervention_model,num,cat,eta,0.04472415920730782,1.2516734520651818e-29,70749,3.630688853027134e-29
Genetic intervention Number,study_design_info/masking,Genetic intervention Number,study_design_info/masking,num,cat,eta,0.032587530095168356,3.519408365601627e-08,64727,6.741975783057141e-08
Genetic intervention Number,study_design_info/masking_num,Genetic intervention Number,study_design_info/masking_num,num,num,abs_spearman,0.03494056019623472,1.3615338791282626e-20,70854,3.512494602799341e-20
Genetic intervention Number,study_design_info/primary_purpose,Genetic intervention Number,study_design_info/primary_purpose,num,cat,eta,0.01821348702091721,0.005312541401535865,70604,0.008002202587922466
Genetic intervention Number,study_type,Genetic intervention Number,study_type,num,cat,eta,0.0,1.0,71221,1.0
Genetic intervention Number,intervention/intervention_type,Genetic intervention Number,intervention/intervention_type__is_nn,num,num,abs_spearman,0.0,1.0,71221,1.0
Genetic intervention Number,intervention/intervention_type,Genetic intervention Number,intervention/intervention_type__n_items,num,num,abs_spearman,0.0,1.0,71221,1.0
Genetic intervention Number,dropout_YN,Genetic intervention Number,dropout_YN,num,num,abs_spearman,0.01309049191379855,0.010408546072496399,38302,0.015255039056062838
Genetic intervention Number,dropout_rate,Genetic intervention Number,dropout_rate,num,num,abs_spearman,0.005826891544779806,0.2541416012727496,38302,0.3219621087943146
Genetic intervention Number,start_date,Genetic intervention Number,start_date__is_nn,num,num,abs_spearman,0.015241741534106625,4.746550115094159e-05,71221,8.057773155814461e-05
Genetic intervention Number,start_date,Genetic intervention Number,start_date__days,num,num,abs_spearman,0.032952249937425744,8.900532600523507e-12,42855,1.9115791586414823e-11
Genetic intervention Number,completion_date,Genetic intervention Number,completion_date__is_nn,num,num,abs_spearman,0.015241741534106625,4.746550115094159e-05,71221,8.057773155814461e-05
Genetic intervention Number,completion_date,Genetic intervention Number,completion_date__days,num,num,abs_spearman,0.015265655587373224,0.0015760466079014972,42855,0.002452647542524721
Genetic intervention Number,duration_day,Genetic intervention Number,duration_day,num,num,abs_spearman,0.042203503072744036,2.323360637109284e-18,42855,5.76279672659155e-18
Genetic intervention Number,duration_month,Genetic intervention Number,duration_month,num,num,abs_spearman,0.042276287690237564,2.0326707510956053e-18,42855,5.0562139298906436e-18
Genetic intervention Number,duration_year,Genetic intervention Number,duration_year,num,num,abs_spearman,0.042203503072744036,2.323360637109284e-18,42855,5.76279672659155e-18
Genetic intervention Number,sae_YN,Genetic intervention Number,sae_YN,num,num,abs_spearman,0.027818874656115704,0.0001960631979526891,17916,0.0003233600440842879
Genetic intervention Number,sae_rate,Genetic intervention Number,sae_rate,num,num,abs_spearman,0.04130410539156904,3.1921707698883075e-08,17916,6.132002999094454e-08
Genetic intervention Number,mortality_YN,Genetic intervention Number,mortality_YN,num,num,abs_spearman,0.009139390839470612,0.22123388298192984,17916,0.28295463502473545
Genetic intervention Number,mortality_rate,Genetic intervention Number,mortality_rate,num,num,abs_spearman,0.014931805607262406,0.04565121277829446,17916,0.06314560188656627
Genetic intervention Number,failure_reason,Genetic intervention Number,failure_reason,num,cat,eta,0.024651356717210447,0.10224729451510824,10204,0.1368680078736522
Genetic intervention Number,approval_outcome,Genetic intervention Number,approval_outcome,num,num,abs_spearman,0.010302404107079647,0.10968997954061863,24108,0.1458277119019548
Genetic intervention Number,execution_fail,Genetic intervention Number,execution_fail,num,num,abs_spearman,0.007019360383418316,0.14928644158590104,42207,0.19568856450811245
Genetic intervention Number,execution_pass,Genetic intervention Number,execution_pass,num,num,abs_spearman,0.007019360383418316,0.14928644158590104,42207,0.19568856450811245
Genetic intervention Number,biology_pass,Genetic intervention Number,biology_pass,num,num,abs_spearman,0.007753555291968002,0.23104453159348412,23862,0.2943107578032835
Genetic intervention Number,biology_fail,Genetic intervention Number,biology_fail,num,num,abs_spearman,0.007753555291968002,0.23104453159348412,23862,0.2943107578032835
Genetic intervention Number,regulatory_pass,Genetic intervention Number,regulatory_pass,num,num,abs_spearman,0.010302404107079647,0.10968997954061863,24108,0.1458277119019548
MaskingType-Care Provider,MaskingType-Investigator,MaskingType-Care Provider,MaskingType-Investigator,num,num,abs_spearman,0.6337683415332017,0.0,81170,0.0
MaskingType-Care Provider,MaskingType-Outcomes Assessor,MaskingType-Care Provider,MaskingType-Outcomes Assessor,num,num,abs_spearman,0.6563041314002565,0.0,81170,0.0
MaskingType-Care Provider,MaskingType-Participant,MaskingType-Care Provider,MaskingType-Participant,num,num,abs_spearman,0.6377727569654749,0.0,81170,0.0
MaskingType-Care Provider,No Intervention Arm Number,MaskingType-Care Provider,No Intervention Arm Number,num,num,abs_spearman,0.05210515594400992,8.840134027601283e-43,69142,2.939661793867412e-42
MaskingType-Care Provider,Other Arm Number,MaskingType-Care Provider,Other Arm Number,num,num,abs_spearman,0.06040585277599385,6.330758005903893e-64,77947,2.5491754427017414e-63
MaskingType-Care Provider,Other intervention Number,MaskingType-Care Provider,Other intervention Number,num,num,abs_spearman,0.05989867515386074,2.501323421844704e-57,70854,9.489190928941427e-57
MaskingType-Care Provider,Placebo Comparator Arm Number,MaskingType-Care Provider,Placebo Comparator Arm Number,num,num,abs_spearman,0.4936400488890549,0.0,77947,0.0
MaskingType-Care Provider,Procedure intervention Number,MaskingType-Care Provider,Procedure intervention Number,num,num,abs_spearman,0.07210210096445986,2.661804673028672e-82,70854,1.2170751629966624e-81
MaskingType-Care Provider,Radiation intervention Number,MaskingType-Care Provider,Radiation intervention Number,num,num,abs_spearman,0.07489282953641956,2.715142742873808e-101,81170,1.3977957083683678e-100
MaskingType-Care Provider,Sham Comparator Arm Number,MaskingType-Care Provider,Sham Comparator Arm Number,num,num,abs_spearman,0.037386209717819245,8.043077274036351e-23,69142,2.1400990449675587e-22
MaskingType-Care Provider,brief_title,MaskingType-Care Provider,brief_title__is_nn,num,num,abs_spearman,0.0,1.0,81170,1.0
MaskingType-Care Provider,brief_title,MaskingType-Care Provider,brief_title__n_items,num,num,abs_spearman,0.004794455208321966,0.1719565888360516,81170,0.22346639723458464
MaskingType-Care Provider,condition,MaskingType-Care Provider,condition__is_nn,num,num,abs_spearman,0.0,1.0,81170,1.0
MaskingType-Care Provider,condition,MaskingType-Care Provider,condition__n_items,num,num,abs_spearman,0.027355001146234476,6.447284067589532e-15,81170,1.4986161963126168e-14
MaskingType-Care Provider,condition_browse/mesh_term,MaskingType-Care Provider,condition_browse/mesh_term__is_nn,num,num,abs_spearman,0.034389625542287326,1.1206058925762705e-22,81170,2.977144859864327e-22
MaskingType-Care Provider,condition_browse/mesh_term,MaskingType-Care Provider,condition_browse/mesh_term__n_items,num,num,abs_spearman,0.031169673987193586,6.545056861888778e-19,81170,1.6386219448893014e-18
MaskingType-Care Provider,eligibility/gender,MaskingType-Care Provider,eligibility/gender,num,cat,eta,0.04407630649729596,1.2077507595553063e-30,70854,3.54770404856694e-30
MaskingType-Care Provider,eligibility/healthy_volunteers,MaskingType-Care Provider,eligibility/healthy_volunteers,num,cat,eta,0.005005668662627363,0.1542299631707568,81014,0.20186407608978524
MaskingType-Care Provider,eligibility/maximum_age,MaskingType-Care Provider,eligibility/maximum_age__years,num,num,abs_spearman,0.0031129356517198207,0.5214061310158051,42427,0.6266818738768609
MaskingType-Care Provider,eligibility/minimum_age,MaskingType-Care Provider,eligibility/minimum_age__years,num,num,abs_spearman,0.004814032683671813,0.17577289955029646,79096,0.22812230387708377
MaskingType-Care Provider,enrollment,MaskingType-Care Provider,enrollment,num,num,abs_spearman,0.18676454271765464,0.0,44289,0.0
MaskingType-Care Provider,has_expanded_access,MaskingType-Care Provider,has_expanded_access,num,cat,eta,0.003476346222738127,0.3584474260001017,69785,0.4431180381893822
MaskingType-Care Provider,icdcode,MaskingType-Care Provider,icdcode__is_nn,num,num,abs_spearman,0.009247076227538582,0.008425136101982172,81170,0.012431994885090466
MaskingType-Care Provider,icdcode,MaskingType-Care Provider,icdcode__n_items,num,num,abs_spearman,0.004825791675781023,0.16917121388903705,81170,0.22034106756536873
MaskingType-Care Provider,intervention/intervention_name,MaskingType-Care Provider,intervention/intervention_name__is_nn,num,num,abs_spearman,0.0,1.0,81170,1.0
MaskingType-Care Provider,intervention/intervention_name,MaskingType-Care Provider,intervention/intervention_name__n_items,num,num,abs_spearman,0.17125548268587704,0.0,81170,0.0
MaskingType-Care Provider,intervention_browse/mesh_term,MaskingType-Care Provider,intervention_browse/mesh_term__is_nn,num,num,abs_spearman,0.02336106387145272,2.805119075517744e-11,81170,5.961950328699793e-11
MaskingType-Care Provider,intervention_browse/mesh_term,MaskingType-Care Provider,intervention_browse/mesh_term__n_items,num,num,abs_spearman,0.061764409183369694,1.9426528557555565e-69,81170,8.104104050120719e-69
MaskingType-Care Provider,ipd_info_type-Analytic Code,MaskingType-Care Provider,ipd_info_type-Analytic Code,num,num,abs_spearman,0.0871965402975733,2.8545661742749493e-05,2297,4.915568610309935e-05
MaskingType-Care Provider,ipd_info_type-Clinical Study Report (CSR),MaskingType-Care Provider,ipd_info_type-Clinical Study Report (CSR),num,num,abs_spearman,0.07448813433813543,0.0005551283418821645,2145,0.0008902035016338356
MaskingType-Care Provider,ipd_info_type-Informed Consent Form (ICF),MaskingType-Care Provider,ipd_info_type-Informed Consent Form (ICF),num,num,abs_spearman,0.024269400222223236,0.2612138283307431,2145,0.3303195245448807
MaskingType-Care Provider,ipd_info_type-Statistical Analysis Plan (SAP),MaskingType-Care Provider,ipd_info_type-Statistical Analysis Plan (SAP),num,num,abs_spearman,0.00033117642278498825,0.9873431595584667,2297,1.0
MaskingType-Care Provider,ipd_info_type-Study Protocol,MaskingType-Care Provider,ipd_info_type-Study Protocol,num,num,abs_spearman,0.0297003839386694,0.15473899294860008,2297,0.20245406645195227
MaskingType-Care Provider,location/facility/address/city,MaskingType-Care Provider,location/facility/address/city__is_nn,num,num,abs_spearman,0.05127587339061018,2.1543241671809658e-48,81170,7.608004553814895e-48
MaskingType-Care Provider,location/facility/address/city,MaskingType-Care Provider,location/facility/address/city__n_items,num,num,abs_spearman,0.09350782078458757,4.859512380968981e-157,81170,3.397747590315333e-156
MaskingType-Care Provider,number_of_arms,MaskingType-Care Provider,number_of_arms,num,num,abs_spearman,0.27800177436812407,0.0,77947,0.0
MaskingType-Care Provider,oversight_info/has_dmc,MaskingType-Care Provider,oversight_info/has_dmc,num,cat,eta,0.08388143024264584,2.474983841847198e-72,45821,1.064426837923145e-71
MaskingType-Care Provider,oversight_info/is_fda_regulated_device,MaskingType-Care Provider,oversight_info/is_fda_regulated_device,num,cat,eta,0.055411189715128414,9.048578144014493e-11,13666,1.9010767261457292e-10
MaskingType-Care Provider,oversight_info/is_fda_regulated_drug,MaskingType-Care Provider,oversight_info/is_fda_regulated_drug,num,cat,eta,0.036605429656129215,1.759451433780785e-05,13750,3.0601069731672816e-05
MaskingType-Care Provider,patient_data/sharing_ipd,MaskingType-Care Provider,patient_data/sharing_ipd,num,cat,eta,0.043198317463729784,3.3768507642379167e-06,13493,6.017721233706032e-06
MaskingType-Care Provider,phase,MaskingType-Care Provider,phase,num,cat,eta,0.15078486911470712,0.0,81170,0.0
MaskingType-Care Provider,responsible_party/responsible_party_type,MaskingType-Care Provider,responsible_party/responsible_party_type,num,cat,eta,0.028824302805397245,6.200102293833743e-13,67639,1.367091083189864e-12
MaskingType-Care Provider,smiless,MaskingType-Care Provider,smiless__is_nn,num,num,abs_spearman,0.0026778831046750024,0.4455064155207229,81170,0.5405498582173576
MaskingType-Care Provider,smiless,MaskingType-Care Provider,smiless__n_items,num,num,abs_spearman,0.00970150012057096,0.005709513513870104,81170,0.008570436052137628
